answer_model,eval_model,project,question,metric,score
openai/gpt-5.2,openai/gpt-4o-mini,smart_microgrid_system,q2,coverage_completeness,0.5
openai/gpt-5.2,openai/gpt-4o-mini,smart_microgrid_system,q3,state_space_estimation_accuracy,1.0
openai/gpt-5.2,openai/gpt-4o-mini,smart_microgrid_system,q3,control_flow_understanding,0.625
openai/gpt-5.2,openai/gpt-4o-mini,smart_microgrid_system,q3,edge_case_detection,1.0
openai/gpt-5.2,openai/gpt-4o-mini,smart_microgrid_system,q3,decision_boundary_clarity,0.5
openai/gpt-5.2,openai/gpt-4o-mini,smart_microgrid_system,q3,outcome_precision,0.5
openai/gpt-5.2,openai/gpt-4o-mini,smart_microgrid_system,q3,direction_accuracy,0.75
openai/gpt-5.2,openai/gpt-4o-mini,smart_microgrid_system,q3,coverage_completeness,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q1,state_space_estimation_accuracy,0.5
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q1,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q1,edge_case_detection,0.6666666666666666
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q1,decision_boundary_clarity,0.625
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q1,outcome_precision,0.5
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q1,direction_accuracy,0.75
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q1,coverage_completeness,0.833
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q2,state_space_estimation_accuracy,0.5
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q2,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q2,edge_case_detection,0.5
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q2,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q2,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q2,coverage_completeness,0.5
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q3,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q3,edge_case_detection,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q3,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q3,outcome_precision,0.8
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q3,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,smart_microgrid_system,q3,coverage_completeness,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,state_space_estimation_accuracy,0.5
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,control_flow_understanding,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,edge_case_detection,0.6
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,decision_boundary_clarity,0.6363636363636364
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,outcome_precision,0.5
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,direction_accuracy,0.75
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,coverage_completeness,0.833
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,state_space_estimation_accuracy,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,control_flow_understanding,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,edge_case_detection,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,decision_boundary_clarity,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,outcome_precision,0.8
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,direction_accuracy,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,coverage_completeness,0.5
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,state_space_estimation_accuracy,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,control_flow_understanding,0.25
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,edge_case_detection,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,decision_boundary_clarity,0.5
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,outcome_precision,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,direction_accuracy,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,coverage_completeness,0.25
x-ai/grok-code-fast-1,google/gemini-2.5-flash,smart_microgrid_system,q1,state_space_estimation_accuracy,0.5
x-ai/grok-code-fast-1,google/gemini-2.5-flash,smart_microgrid_system,q1,control_flow_understanding,1.0
x-ai/grok-code-fast-1,google/gemini-2.5-flash,smart_microgrid_system,q1,edge_case_detection,1.0
x-ai/grok-code-fast-1,google/gemini-2.5-flash,smart_microgrid_system,q1,decision_boundary_clarity,0.0
x-ai/grok-code-fast-1,google/gemini-2.5-flash,smart_microgrid_system,q1,outcome_precision,0.0
x-ai/grok-code-fast-1,google/gemini-2.5-flash,smart_microgrid_system,q1,direction_accuracy,0.0
x-ai/grok-code-fast-1,google/gemini-2.5-flash,smart_microgrid_system,q1,coverage_completeness,0.83
x-ai/grok-code-fast-1,google/gemini-2.5-flash,smart_microgrid_system,q3,direction_accuracy,1.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q1,state_space_estimation_accuracy,0.5
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q1,direction_accuracy,0.25
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q1,coverage_completeness,0.8333333333333334
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q2,state_space_estimation_accuracy,0.5
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q2,control_flow_understanding,0.75
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q2,edge_case_detection,0.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q2,decision_boundary_clarity,0.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q2,outcome_precision,0.8
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q2,direction_accuracy,0.75
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q2,coverage_completeness,0.5
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q3,control_flow_understanding,0.5
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q3,edge_case_detection,1.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q3,decision_boundary_clarity,1.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q3,outcome_precision,0.2
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q3,direction_accuracy,0.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,smart_microgrid_system,q3,coverage_completeness,0.25
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q1,state_space_estimation_accuracy,0.5
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q1,control_flow_understanding,0.875
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q1,edge_case_detection,0.3333333333333333
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q1,decision_boundary_clarity,0.5714285714285714
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q1,outcome_precision,0.5
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q1,direction_accuracy,0.75
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q1,coverage_completeness,0.833
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q2,state_space_estimation_accuracy,0.0
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q2,control_flow_understanding,0.875
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q2,edge_case_detection,0.5
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q2,decision_boundary_clarity,1.0
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q2,outcome_precision,1.0
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q2,direction_accuracy,1.0
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q2,coverage_completeness,0.5
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q3,control_flow_understanding,0.875
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q3,edge_case_detection,1.0
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q3,decision_boundary_clarity,1.0
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q3,outcome_precision,1.0
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q3,direction_accuracy,1.0
openai/gpt-5.2,x-ai/grok-4-fast,smart_microgrid_system,q3,coverage_completeness,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q1,state_space_estimation_accuracy,0.5
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q1,control_flow_understanding,0.25
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q1,edge_case_detection,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q1,decision_boundary_clarity,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q1,outcome_precision,0.8
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q1,direction_accuracy,0.25
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q1,coverage_completeness,0.83
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q2,control_flow_understanding,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q2,edge_case_detection,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q2,decision_boundary_clarity,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q2,outcome_precision,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q2,direction_accuracy,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q2,coverage_completeness,0.5
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q3,state_space_estimation_accuracy,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q3,control_flow_understanding,0.5
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q3,edge_case_detection,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q3,decision_boundary_clarity,0.5
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q3,outcome_precision,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q3,direction_accuracy,0.25
x-ai/grok-code-fast-1,openai/gpt-4o-mini,smart_microgrid_system,q3,coverage_completeness,0.25
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q1,state_space_estimation_accuracy,0.5
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q1,control_flow_understanding,0.375
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q1,edge_case_detection,0.5
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q1,decision_boundary_clarity,0.7777777777777778
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q1,outcome_precision,0.5
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q1,direction_accuracy,0.75
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q1,coverage_completeness,0.83
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q2,state_space_estimation_accuracy,0.5
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q2,control_flow_understanding,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q2,edge_case_detection,0.5
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q2,decision_boundary_clarity,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q2,outcome_precision,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q2,direction_accuracy,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q2,coverage_completeness,0.5
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q3,control_flow_understanding,0.25
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q3,edge_case_detection,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q3,decision_boundary_clarity,0.6666666666666666
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q3,outcome_precision,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q3,direction_accuracy,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,smart_microgrid_system,q3,coverage_completeness,0.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q1,state_space_estimation_accuracy,0.5
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q1,control_flow_understanding,0.875
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q1,decision_boundary_clarity,0.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q1,direction_accuracy,0.5
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q1,coverage_completeness,0.833
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q2,state_space_estimation_accuracy,0.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q2,control_flow_understanding,0.875
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q2,edge_case_detection,0.5
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q2,decision_boundary_clarity,1.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q2,outcome_precision,1.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q2,direction_accuracy,1.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q2,coverage_completeness,0.25
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q3,control_flow_understanding,1.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q3,edge_case_detection,1.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q3,decision_boundary_clarity,1.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q3,outcome_precision,1.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q3,direction_accuracy,1.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,smart_microgrid_system,q3,coverage_completeness,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,state_space_estimation_accuracy,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,control_flow_understanding,0.75
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,edge_case_detection,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,decision_boundary_clarity,0.5555555555555556
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,outcome_precision,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,direction_accuracy,0.75
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,coverage_completeness,0.833
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,state_space_estimation_accuracy,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,edge_case_detection,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,outcome_precision,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,coverage_completeness,0.75
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,state_space_estimation_accuracy,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,edge_case_detection,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,outcome_precision,0.8
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,coverage_completeness,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,state_space_estimation_accuracy,0.5
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,control_flow_understanding,0.875
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,edge_case_detection,0.6
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,decision_boundary_clarity,0.6666666666666666
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,outcome_precision,0.8
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,direction_accuracy,0.75
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,coverage_completeness,0.833
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,state_space_estimation_accuracy,0.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,control_flow_understanding,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,edge_case_detection,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,decision_boundary_clarity,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,outcome_precision,0.8
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,direction_accuracy,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,coverage_completeness,0.5
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,state_space_estimation_accuracy,0.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,control_flow_understanding,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,edge_case_detection,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,decision_boundary_clarity,0.75
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,outcome_precision,0.8
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,direction_accuracy,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,coverage_completeness,1.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,state_space_estimation_accuracy,0.5
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,control_flow_understanding,0.625
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,edge_case_detection,0.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,decision_boundary_clarity,0.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,outcome_precision,0.25
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,direction_accuracy,0.5
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,coverage_completeness,0.833
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,state_space_estimation_accuracy,0.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,control_flow_understanding,1.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,edge_case_detection,0.5
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,decision_boundary_clarity,0.6
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,outcome_precision,0.8
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,direction_accuracy,1.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,coverage_completeness,0.5
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,state_space_estimation_accuracy,0.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,control_flow_understanding,0.875
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,edge_case_detection,1.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,decision_boundary_clarity,0.75
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,outcome_precision,0.8
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,direction_accuracy,1.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,coverage_completeness,0.5
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,state_space_estimation_accuracy,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,control_flow_understanding,0.875
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,edge_case_detection,0.5
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,decision_boundary_clarity,0.5555555555555556
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,outcome_precision,0.2
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,direction_accuracy,0.75
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q1,coverage_completeness,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,state_space_estimation_accuracy,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,control_flow_understanding,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,edge_case_detection,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,decision_boundary_clarity,0.75
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,outcome_precision,0.9
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,direction_accuracy,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q2,coverage_completeness,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,state_space_estimation_accuracy,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,control_flow_understanding,0.25
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,edge_case_detection,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,outcome_precision,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,direction_accuracy,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,smart_microgrid_system,q3,coverage_completeness,0.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q1,state_space_estimation_accuracy,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q1,control_flow_understanding,0.75
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q1,edge_case_detection,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q1,decision_boundary_clarity,0.5
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q1,outcome_precision,0.8
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q1,direction_accuracy,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q1,coverage_completeness,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q2,control_flow_understanding,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q2,edge_case_detection,0.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q2,decision_boundary_clarity,0.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q2,outcome_precision,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q2,direction_accuracy,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q2,coverage_completeness,0.5
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q3,control_flow_understanding,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q3,edge_case_detection,0.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q3,decision_boundary_clarity,0.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q3,outcome_precision,0.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q3,direction_accuracy,0.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,smart_microgrid_system,q3,coverage_completeness,0.25
anthropic/claude-opus-4.5,google/gemini-2.5-flash,smart_microgrid_system,q1,state_space_estimation_accuracy,1.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,smart_microgrid_system,q1,control_flow_understanding,0.875
